NCircunscripcion;NDepto;CodDepto;CodMpio;NMpio;ZZ;PP;Npuesto;mesa;X;partido;candidato;votos;Votos Elias Vidal;Votos Tous de la Ossa
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;22;23300_Z0P0M22_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;23;23300_Z0P0M23_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;24;23300_Z0P0M24_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;25;23300_Z0P0M25_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;14;14;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;3;23300_Z0P0M3_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;12;12;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;4;23300_Z0P0M4_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;24;24;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;5;23300_Z0P0M5_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;6;23300_Z0P0M6_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;7;23300_Z0P0M7_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;8;23300_Z0P0M8_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);0;0;PUESTO CABECERA MUNICIPAL;9;23300_Z0P0M9_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;10;LA CULEBRA;1;23300_Z99P10M1_LA CULEBRA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;10;LA CULEBRA;2;23300_Z99P10M2_LA CULEBRA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;24;24;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;10;LA CULEBRA;3;23300_Z99P10M3_LA CULEBRA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;15;LAS AREPAS;1;23300_Z99P15M1_LAS AREPAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;15;LAS AREPAS;2;23300_Z99P15M2_LAS AREPAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;18;LOS CEDROS;1;23300_Z99P18M1_LOS CEDROS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;18;LOS CEDROS;2;23300_Z99P18M2_LOS CEDROS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;18;LOS CEDROS;3;23300_Z99P18M3_LOS CEDROS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;1;ABROJAL;1;23300_Z99P1M1_ABROJAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;1;ABROJAL;2;23300_Z99P1M2_ABROJAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;1;ABROJAL;3;23300_Z99P1M3_ABROJAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;20;LOS GOMEZ;1;23300_Z99P20M1_LOS GOMEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;12;12;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;20;LOS GOMEZ;2;23300_Z99P20M2_LOS GOMEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;25;MORALITO;1;23300_Z99P25M1_MORALITO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;17;17;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;25;MORALITO;2;23300_Z99P25M2_MORALITO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;25;MORALITO;3;23300_Z99P25M3_MORALITO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;40;TREMENTINO;1;23300_Z99P40M1_TREMENTINO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;5;EL PASO DE LAS FLORES;1;23300_Z99P5M1_EL PASO DE LAS FLORES;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;5;EL PASO DE LAS FLORES;2;23300_Z99P5M2_EL PASO DE LAS FLORES;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23300;COTORRA (BONGO);99;5;EL PASO DE LAS FLORES;3;23300_Z99P5M3_EL PASO DE LAS FLORES;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;1;23350_Z0P0M1_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;22;22;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;10;23350_Z0P0M10_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;24;24;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;11;23350_Z0P0M11_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;24;24;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;12;23350_Z0P0M12_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;24;24;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;13;23350_Z0P0M13_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;21;21;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;14;23350_Z0P0M14_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;30;30;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;15;23350_Z0P0M15_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;35;35;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;16;23350_Z0P0M16_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;23;23;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;17;23350_Z0P0M17_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;23;23;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;18;23350_Z0P0M18_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;29;29;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;19;23350_Z0P0M19_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;2;23350_Z0P0M2_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;24;24;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;20;23350_Z0P0M20_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;17;17;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;21;23350_Z0P0M21_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;22;23350_Z0P0M22_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;23;23;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;23;23350_Z0P0M23_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;24;23350_Z0P0M24_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;30;30;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;25;23350_Z0P0M25_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;26;23350_Z0P0M26_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;26;26;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;27;23350_Z0P0M27_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;28;23350_Z0P0M28_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;23;23;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;29;23350_Z0P0M29_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;24;24;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;3;23350_Z0P0M3_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;26;26;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;30;23350_Z0P0M30_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;27;27;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;31;23350_Z0P0M31_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;32;23350_Z0P0M32_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;35;35;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;33;23350_Z0P0M33_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;24;24;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;34;23350_Z0P0M34_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;4;23350_Z0P0M4_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;5;23350_Z0P0M5_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;6;23350_Z0P0M6_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;20;20;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;7;23350_Z0P0M7_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;22;22;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;8;23350_Z0P0M8_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);0;0;PUESTO CABECERA MUNICIPAL;9;23350_Z0P0M9_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;28;28;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);99;1;CAMPO ALEGRE;1;23350_Z99P1M1_CAMPO ALEGRE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);99;1;CAMPO ALEGRE;2;23350_Z99P1M2_CAMPO ALEGRE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);99;2;LA BALSA;1;23350_Z99P2M1_LA BALSA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;33;33;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);99;2;LA BALSA;2;23350_Z99P2M2_LA BALSA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23350;LA APARTADA (FRONTERA);99;3;PUERTO CORDOBA;1;23350_Z99P3M1_PUERTO CORDOBA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;32;32;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;11;23417_Z1P1M11_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;12;23417_Z1P1M12_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;13;23417_Z1P1M13_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;14;23417_Z1P1M14_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;15;23417_Z1P1M15_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;16;23417_Z1P1M16_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;17;23417_Z1P1M17_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;18;23417_Z1P1M18_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;19;23417_Z1P1M19_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;20;23417_Z1P1M20_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;21;23417_Z1P1M21_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;22;23417_Z1P1M22_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;24;23417_Z1P1M24_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;26;23417_Z1P1M26_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;3;23417_Z1P1M3_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;5;23417_Z1P1M5_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;6;23417_Z1P1M6_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;7;23417_Z1P1M7_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23417;LORICA;1;1;NORMAL SUPERIOR SANTA TERESITA;9;23417_Z1P1M9_NORMAL SUPERIOR SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23417;LORICA;1;2;ESC. URB. MIX. SANTA TERESITA;1;23417_Z1P2M1_ESC. URB. MIX. SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23417;LORICA;1;2;ESC. URB. MIX. SANTA TERESITA;10;23417_Z1P2M10_ESC. URB. MIX. SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23417;LORICA;1;2;ESC. URB. MIX. SANTA TERESITA;2;23417_Z1P2M2_ESC. URB. MIX. SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23417;LORICA;1;2;ESC. URB. MIX. SANTA TERESITA;3;23417_Z1P2M3_ESC. URB. MIX. SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23417;LORICA;1;2;ESC. URB. MIX. SANTA TERESITA;4;23417_Z1P2M4_ESC. URB. MIX. SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23417;LORICA;1;2;ESC. URB. MIX. SANTA TERESITA;5;23417_Z1P2M5_ESC. URB. MIX. SANTA TERESITA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
